CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2020-10732 - MEDIUM -  kernel: uninitialized kernel data leak in userspace coredumps
CVE-2019-19947 - MEDIUM -  kernel: uninitialized memory allocation in drivers/net/can/usb/kvaser_usb/kvaser_usb_leaf.c leading to information leak
CVE-2022-1016 - MEDIUM -  kernel: uninitialized registers on stack in nft_do_chain can cause kernel pointer leakage to UM
CVE-2020-13143 - MEDIUM -  kernel: usb: gadget: illegal array access in binding with UDC
CVE-2018-20169 - MEDIUM -  kernel: usb: missing size check in the __usb_get_extra_descriptor() leading to DoS
CVE-2020-27067 - MEDIUM -  kernel: use after free due to a race condition may lead to local escalation of privilege
CVE-2019-15215 - MEDIUM -  kernel: use after free in drivers/media/usb/cpia2/cpia2_usb.c driver
CVE-2021-0342 - MEDIUM -  kernel: use after free in tun_get_user of tun.c could lead to local escalation of privilege
CVE-2020-27066 - MEDIUM -  kernel: use after free in xfrm6_tunnel_free_spi of net/ipv6/xfrm6_tunnel.c leads to local escalation of privilege
CVE-2022-1184 - MEDIUM -  kernel: use-after-free and memory errors in ext4 when mounting and operating on a corrupted image
CVE-2019-19531 - MEDIUM -  kernel: use-after-free bug caused by a malicious USB device in the drivers/usb/misc/yurex.c driver leads to denial of service
CVE-2018-21008 - MEDIUM -  kernel: use-after-free can be caused by the function rsi_mac80211_detach in the file drivers/net/wireless/rsi/rsi_91x_mac80211.c
CVE-2019-19527 - MEDIUM -  kernel: use-after-free caused by a malicious USB device in the drivers/hid/usbhid/hiddev.c driver
CVE-2019-19530 - MEDIUM -  kernel: use-after-free caused by a malicious USB device in the drivers/usb/class/cdc-acm.c driver
CVE-2019-19523 - MEDIUM -  kernel: use-after-free caused by a malicious USB device in the drivers/usb/misc/adutux.c driver
CVE-2022-1974 - MEDIUM -  kernel: use-after-free in /net/nfc/core.c causes kernel crash by simulating nfc device from user-space
CVE-2019-19767 - MEDIUM -  kernel: use-after-free in __ext4_expand_extra_isize and ext4_xattr_set_entry related to fs/ext4/inode.c and fs/ext4/super.c
CVE-2019-19813 - MEDIUM -  kernel: use-after-free in __mutex_lock in kernel/locking/mutex.c
CVE-2020-10690 - MEDIUM -  kernel: use-after-free in cdev_put() when a PTP device is removed while it's chardev is open
CVE-2019-19966 - MEDIUM -  kernel: use-after-free in cpia2_exit in drivers/media/usb/cpia2/cpia2_v4l.c
CVE-2019-15211 - MEDIUM -  kernel: use-after-free in drivers/media/v4l2-core/v4l2-dev.c
CVE-2022-1198 - MEDIUM -  kernel: use-after-free in drivers/net/hamradio/6pack.c
CVE-2020-15436 - MEDIUM -  kernel: use-after-free in fs/block_dev.c
CVE-2019-12819 - MEDIUM -  kernel: use-after-free in function __mdiobus_register() in drivers/net/phy/mdio_bus.c
CVE-2021-3573 - MEDIUM -  kernel: use-after-free in function hci_sock_bound_ioctl()
CVE-2021-37159 - MEDIUM -  kernel: use-after-free in hso_free_net_device() in drivers/net/usb/hso.c
CVE-2018-10876 - MEDIUM -  kernel: use-after-free in jbd2_journal_commit_transaction funtion
CVE-2018-12929 - MEDIUM -  kernel: use-after-free in ntfs_read_locked_inode in the ntfs.ko
CVE-2020-25656 - MEDIUM -  kernel: use-after-free in read in vt_do_kdgkb_ioctl
CVE-2019-19318 - MEDIUM -  kernel: use-after-free in rwsem_down_write_slowpath in kernel/locking/rwsem.c
CVE-2019-20934 - MEDIUM -  kernel: use-after-free in show_numa_stats function
CVE-2019-15214 - MEDIUM -  kernel: use-after-free in sound/core/init.c and sound/core/info.c
CVE-2020-27825 - MEDIUM -  kernel: use-after-free in the ftrace ring buffer resizing logic due to a race condition
CVE-2020-12464 - MEDIUM -  kernel: use-after-free in usb_sg_cancel function in drivers/usb/core/message.c
CVE-2020-10720 - MEDIUM -  kernel: use-after-free read in napi_gro_frags() in the Linux kernel
CVE-2017-16911 - MEDIUM -  kernel: vhci_cd driver in usbip/vhci_sysfs.c:port_show_vhci() discloses kernel memory addresses to local attackers
CVE-2020-10942 - MEDIUM -  kernel: vhost-net: stack overflow in get_raw_socket while checking sk_family field
CVE-2019-19922 - MEDIUM -  kernel: when cpu.cfs_quota_us is used allows attackers to cause a denial of service against non-cpu-bound applications
CVE-2022-1789 - MEDIUM -  kernel: x86/kvm: NULL pointer dereference in  kvm_mmu_invpcid_gva
CVE-2020-27673 - MEDIUM -  kernel: xen: guest OS users can cause a DoS via a high rate of events to dom0 (XSA-332)
CVE-2020-27675 - MEDIUM -  kernel: xen: race condition in event-channel removal during the event-handling loop (XSA-331)
CVE-2021-4155 - MEDIUM -  kernel: xfs: raw block device data leak in XFS_IOC_ALLOCSP IOCTL
CVE-2017-14340 - MEDIUM -  kernel: xfs: unprivileged user kernel oops
CVE-2017-11368 - MEDIUM -  krb5: Invalid S4U2Self or S4U2Proxy request causes assertion failure
CVE-2021-37750 - MEDIUM -  krb5: NULL pointer dereference in process_tgs_req() in kdc/do_tgs_req.c via a FAST inner body that lacks server field
CVE-2018-20217 - MEDIUM -  krb5: Reachable assertion in the KDC using S4U2Self requests
CVE-2016-3120 - MEDIUM -  krb5: S4U2Self KDC crash when anon is restricted
CVE-2015-2694 - MEDIUM -  krb5: issues in OTP and PKINIT kdcpreauth modules leading to requires_preauth bypass
CVE-2018-5729 - MEDIUM -  krb5: null dereference in kadmind or DN container check bypass by supplying special crafted data
CVE-2018-5710 - MEDIUM -  krb5: null pointer deference in strlen function in plugins/kdb/ldap/libkdb_ldap/ldap_principal2.c
CVE-2016-3119 - MEDIUM -  krb5: null pointer dereference in kadmin
CVE-2018-16435 - MEDIUM -  lcms2: Integer overflow in AllocateDataSet() in cmscgats.c leading to heap-based buffer overflow
CVE-2017-2626 - MEDIUM -  libICE: weak entropy usage in session keys
CVE-2020-14344 - MEDIUM -  libX11: Heap overflow in the X input method client
CVE-2017-2625 - MEDIUM -  libXdmcp: weak entropy usage for session keys
CVE-2017-7960 - MEDIUM -  libcroco: Out-of-bounds read due to missing index check in cr-input.c
CVE-2020-12767 - MEDIUM -  libexif: divide-by-zero in exif_entry_get_value function in exif-entry.c
CVE-2020-0093 - MEDIUM -  libexif: out of bounds read due to a missing bounds check in exif_data_save_data_entry function in exif-data.c
CVE-2020-0182 - MEDIUM -  libexif: out of bounds read due to a missing bounds check in exif_entry_get_value function in exif-entry.c
CVE-2019-13627 - MEDIUM -  libgcrypt: ECDSA timing attack allowing private key leak
CVE-2021-40528 - MEDIUM -  libgcrypt: ElGamal implementation allows plaintext recovery
CVE-2017-9526 - MEDIUM -  libgcrypt: Possible timing attack on EdDSA session key
CVE-2017-7526 - MEDIUM -  libgcrypt: Use of left-to-right sliding window method allows full RSA key recovery
CVE-2018-11212 - MEDIUM -  libjpeg-turbo: Divide By Zero in alloc_sarray function in jmemmgr.c
CVE-2018-1152 - MEDIUM -  libjpeg-turbo: Divide by zero allows for denial of service via crafted BMP image
CVE-2018-14498 - MEDIUM -  libjpeg-turbo: heap-based buffer over-read via crafted 8-bit BMP in get_8bit_row in rdbmp.c leads to denial of service
CVE-2018-11213 - MEDIUM -  libjpeg: Segmentation fault in get_text_gray_row function in rdppm.c
CVE-2018-11214 - MEDIUM -  libjpeg: Segmentation fault in get_text_rgb_row function in rdppm.c
CVE-2016-6163 - MEDIUM -  librsvg2: Out-of-bounds read when processing crafted SVG file
CVE-2019-20446 - MEDIUM -  librsvg: Resource exhaustion via crafted SVG file with nested patterns
CVE-2016-5102 - MEDIUM -  libtiff: Buffer overflow in readgifimage()
CVE-2022-0561 - MEDIUM -  libtiff: Denial of Service via crafted TIFF file
CVE-2017-7595 - MEDIUM -  libtiff: Divide-by-zero in JPEGSetupEncode (tiff_jpeg.c)
CVE-2016-10267 - MEDIUM -  libtiff: Divide-by-zero in tif_ojpeg.c
CVE-2016-10266 - MEDIUM -  libtiff: Divide-by-zero in tif_read.c
CVE-2016-3622 - MEDIUM -  libtiff: Division by zero in fpAcc function
CVE-2016-5319 - MEDIUM -  libtiff: Heap-based buffer overflow in bmp2tiff
CVE-2017-7594 - MEDIUM -  libtiff: Memory leak in OJPEGReadHeaderInfoSecTablesDcTable function
CVE-2017-9404 - MEDIUM -  libtiff: Memory leak in OJPEGReadHeaderInfoSecTablesQTable
CVE-2017-9403 - MEDIUM -  libtiff: Memory leak in TIFFReadDirEntryLong8Array
CVE-2017-9815 - MEDIUM -  libtiff: Memory leak in the TIFFReadDirEntryLong8Array function
CVE-2017-11613 - MEDIUM -  libtiff: Memory leak via corrupt td_imagelength in TIFFOpen function
CVE-2016-9532 - MEDIUM -  libtiff: Multiple uint32 overflows leading to heap buffer over-read
CVE-2018-19210 - MEDIUM -  libtiff: NULL pointer dereference in TIFFWriteDirectorySec function in tif_dirwrite.c
CVE-2018-17000 - MEDIUM -  libtiff: NULL pointer dereference in function _TIFFmemcmp at tif_unix.c
CVE-2018-7456 - MEDIUM -  libtiff: NULL pointer dereference in tif_print.c:TIFFPrintDirectory() causes a denial of service
CVE-2017-18013 - MEDIUM -  libtiff: NULL pointer dereference in tif_print.c:TIFFPrintDirectory() causes crash
CVE-2022-0562 - MEDIUM -  libtiff: Null source pointer lead to Denial of Service via crafted TIFF file
CVE-2015-7313 - MEDIUM -  libtiff: OOM when parsing crafted tiff files
CVE-2017-9147 - MEDIUM -  libtiff: Out of bounds read in _TIFFVGetField
CVE-2022-0924 - MEDIUM -  libtiff: Out-of-bounds Read error in tiffcp
CVE-2016-9273 - MEDIUM -  libtiff: Out-of-bounds heap read in cpStrips
CVE-2016-5316 - MEDIUM -  libtiff: Out-of-bounds read in PixarLogCleanup() function in tif_pixarlog.c
CVE-2016-5322 - MEDIUM -  libtiff: Out-of-bounds read in extractContigSamplesBytes() function
CVE-2016-5315 - MEDIUM -  libtiff: Out-of-bounds read in setByteArray() function in tif_dir.c
CVE-2016-5317 - MEDIUM -  libtiff: Out-of-bounds write in PixarLogDecode() function in libtiff.so
CVE-2017-13726 - MEDIUM -  libtiff: Reachable assertion abort in the function TIFFWriteDirectorySec()
CVE-2017-13727 - MEDIUM -  libtiff: Reachable assertion abort in the function TIFFWriteDirectoryTagSubifd()
CVE-2016-10095 - MEDIUM -  libtiff: Stack-based buffer overflow in _TIFFVGetField
CVE-2016-5318 - MEDIUM -  libtiff: Stack-based buffer overflow in thumbnail's _TIFFVGetField function
CVE-2020-19143 - MEDIUM -  libtiff: buffer overflow in TIFFVGetField() in libtiff/tif_dir.c
CVE-2016-3186 - MEDIUM -  libtiff: buffer overflow in gif2tiff
CVE-2018-10779 - MEDIUM -  libtiff: heap-based buffer over-read in TIFFWriteScanline function in tif_write.c
CVE-2020-19144 - MEDIUM -  libtiff: heap-based buffer overflow in _TIFFmemcpy() in tif_unix.c
CVE-2022-1354 - MEDIUM -  libtiff: heap-buffer-overflow in TIFFReadRawDataStriped() in tiffinfo.c
CVE-2019-14973 - MEDIUM -  libtiff: integer overflow in _TIFFCheckMalloc and _TIFFCheckRealloc in tif_aux.c
CVE-2019-7663 - MEDIUM -  libtiff: integer overflow in libtiff/tif_dirwrite.c resulting in an invalid pointer dereference
CVE-2018-10801 - MEDIUM -  libtiff: memory leak in bmp2tiff tool
CVE-2017-9936 - MEDIUM -  libtiff: memory leak in tif_jbig.c
CVE-2022-1622 - MEDIUM -  libtiff: out-of-bounds read in LZWDecode
CVE-2022-1623 - MEDIUM -  libtiff: out-of-bounds read in LZWDecode
CVE-2022-22844 - MEDIUM -  libtiff: out-of-bounds read in _TIFFmemcpy() in tif_unix.c
CVE-2022-0865 - MEDIUM -  libtiff: reachable assertion
CVE-2018-10963 - MEDIUM -  libtiff: reachable assertion in TIFFWriteDirectorySec function in tif_dirwrite.c
CVE-2022-1355 - MEDIUM -  libtiff: stack-buffer-overflow in tiffcp.c in main()
CVE-2017-7593 - MEDIUM -  libtiff: tif_rawdata not properly initialized in tif_read.c
CVE-2018-18661 - MEDIUM -  libtiff: tiff2bw tool failed memory allocation leads to crash
CVE-2016-5321 - MEDIUM -  libtiff: tiffcrop readSeparateTilesIntoBuffer() memory corruption
CVE-2018-5784 - MEDIUM -  libtiff: uncontrolled resource consumption in TIFFSetDirectory function in tif_dir.c
CVE-2017-0393 - MEDIUM -  libvpx: Denial of service in mediaserver
CVE-2019-9433 - MEDIUM -  libvpx: Use-after-free in vp8_deblock() in vp8/common/postproc.c
CVE-2016-9011 - MEDIUM -  libwmf: Memory allocation failure in wmf_malloc
CVE-2021-3541 - MEDIUM -  libxml2: Exponential entity expansion attack bypasses all existing protection mechanisms
CVE-2018-14567 - MEDIUM -  libxml2: Infinite loop caused by incorrect error detection during LZMA decompression
CVE-2021-3537 - MEDIUM -  libxml2: NULL pointer dereference when post-validating mixed content parsed in recovery mode
CVE-2017-5969 - MEDIUM -  libxml2: Null pointer dereference in xmlSaveDoc implementation
CVE-2017-18258 - MEDIUM -  libxml2: Unrestricted memory usage in xz_head() function in xzlib.c
CVE-2016-9318 - MEDIUM -  libxml2: XML External Entity vulnerability
CVE-2022-29824 - MEDIUM -  libxml2: integer overflows in xmlBuf and xmlBuffer lead to out-of-bounds write
CVE-2017-3600 - MEDIUM -  mariadb, mysql: Incorrect input validation allowing code execution via mysqldump
CVE-2019-3902 - MEDIUM -  mercurial: Path-checking logic bypass via symlinks and subrepositories
CVE-2017-3635 - MEDIUM -  mysql: C API unspecified vulnerability (CPU Jul 2017)
CVE-2017-3651 - MEDIUM -  mysql: Client mysqldump unspecified vulnerability (CPU Jul 2017)
CVE-2018-3070 - MEDIUM -  mysql: Client mysqldump unspecified vulnerability (CPU Jul 2018)
CVE-2018-2761 - MEDIUM -  mysql: Client programs unspecified vulnerability (CPU Apr 2018)
CVE-2017-3636 - MEDIUM -  mysql: Client programs unspecified vulnerability (CPU Jul 2017)
CVE-2018-3081 - MEDIUM -  mysql: Client programs unspecified vulnerability (CPU Jul 2018)
CVE-2017-10379 - MEDIUM -  mysql: Client programs unspecified vulnerability (CPU Oct 2017)
CVE-2018-3174 - MEDIUM -  mysql: Init script calling kill with root privileges using pid from pidfile owned by mysql user (CPU Oct 2018)
CVE-2018-2819 - MEDIUM -  mysql: InnoDB unspecified vulnerability (CPU Apr 2018)
CVE-2017-3317 - MEDIUM -  mysql: Logging unspecified vulnerability (CPU Jan 2017)
CVE-2018-3058 - MEDIUM -  mysql: MyISAM unspecified vulnerability (CPU Jul 2018)
CVE-2017-3243 - MEDIUM -  mysql: Server: Charsets unspecified vulnerability (CPU Jan 2017)
CVE-2017-3648 - MEDIUM -  mysql: Server: Charsets unspecified vulnerability (CPU Jul 2017)
CVE-2017-3464 - MEDIUM -  mysql: Server: DDL unspecified vulnerability (CPU Apr 2017)
CVE-2018-2813 - MEDIUM -  mysql: Server: DDL unspecified vulnerability (CPU Apr 2018)
CVE-2018-2817 - MEDIUM -  mysql: Server: DDL unspecified vulnerability (CPU Apr 2018)
CVE-2017-3258 - MEDIUM -  mysql: Server: DDL unspecified vulnerability (CPU Jan 2017)
CVE-2018-2622 - MEDIUM -  mysql: Server: DDL unspecified vulnerability (CPU Jan 2018)
CVE-2017-3652 - MEDIUM -  mysql: Server: DDL unspecified vulnerability (CPU Jul 2017)
CVE-2017-10384 - MEDIUM -  mysql: Server: DDL unspecified vulnerability (CPU Oct 2017)
CVE-2017-3456 - MEDIUM -  mysql: Server: DML unspecified vulnerability (CPU Apr 2017)
CVE-2017-3244 - MEDIUM -  mysql: Server: DML unspecified vulnerability (CPU Jan 2017)
CVE-2017-3641 - MEDIUM -  mysql: Server: DML unspecified vulnerability (CPU Jul 2017)
CVE-2017-3318 - MEDIUM -  mysql: Server: Error Handling unspecified vulnerability (CPU Jan 2017)
CVE-2018-2771 - MEDIUM -  mysql: Server: Locking unspecified vulnerability (CPU Apr 2018)
CVE-2017-3313 - MEDIUM -  mysql: Server: MyISAM unspecified vulnerability (CPU Jan 2017)
CVE-2017-3453 - MEDIUM -  mysql: Server: Optimizer unspecified vulnerability (CPU Apr 2017)
CVE-2018-2781 - MEDIUM -  mysql: Server: Optimizer unspecified vulnerability (CPU Apr 2018)
CVE-2017-3238 - MEDIUM -  mysql: Server: Optimizer unspecified vulnerability (CPU Jan 2017)
CVE-2018-2640 - MEDIUM -  mysql: Server: Optimizer unspecified vulnerability (CPU Jan 2018)
CVE-2018-2665 - MEDIUM -  mysql: Server: Optimizer unspecified vulnerability (CPU Jan 2018)
CVE-2018-2668 - MEDIUM -  mysql: Server: Optimizer unspecified vulnerability (CPU Jan 2018)
CVE-2017-10378 - MEDIUM -  mysql: Server: Optimizer unspecified vulnerability (CPU Oct 2017)
CVE-2018-3133 - MEDIUM -  mysql: Server: Parser unspecified vulnerability (CPU Oct 2018)
CVE-2017-10268 - MEDIUM -  mysql: Server: Replication unspecified vulnerability (CPU Oct 2017)
CVE-2017-3461 - MEDIUM -  mysql: Server: Security: Privileges unspecified vulnerability (CPU Apr 2017)
CVE-2017-3462 - MEDIUM -  mysql: Server: Security: Privileges unspecified vulnerability (CPU Apr 2017)
CVE-2017-3463 - MEDIUM -  mysql: Server: Security: Privileges unspecified vulnerability (CPU Apr 2017)
CVE-2018-2818 - MEDIUM -  mysql: Server: Security: Privileges unspecified vulnerability (CPU Apr 2018)
CVE-2018-3063 - MEDIUM -  mysql: Server: Security: Privileges unspecified vulnerability (CPU Jul 2018)
CVE-2018-3282 - MEDIUM -  mysql: Server: Storage Engines unspecified vulnerability (CPU Oct 2018)
